"rules","support","confidence","coverage","lift","count"
"135","{uniformityCellSize=Anormal,bareNuclei=Anormal,blandChromatin=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.253112033195021,0.991869918699187,0.255186721991701,1.98373983739837,122
"144","{uniformityCellSize=Anormal,marginalAdhesion=Anormal,bareNuclei=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.246887966804979,0.991666666666667,0.24896265560166,1.98333333333333,119
"178","{uniformityCellSize=Anormal,singleEpithCellSize=Anormal,bareNuclei=Anormal,blandChromatin=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.240663900414938,0.991452991452991,0.242738589211618,1.98290598290598,116
"177","{uniformityCellSize=Anormal,uniformityCellShape=Anormal,bareNuclei=Anormal,blandChromatin=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.238589211618257,0.991379310344828,0.240663900414938,1.98275862068966,115
"184","{uniformityCellSize=Anormal,uniformityCellShape=Anormal,marginalAdhesion=Anormal,bareNuclei=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.236514522821577,0.991304347826087,0.238589211618257,1.98260869565217,114
"185","{uniformityCellSize=Anormal,marginalAdhesion=Anormal,singleEpithCellSize=Anormal,bareNuclei=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.236514522821577,0.991304347826087,0.238589211618257,1.98260869565217,114
"46","{clumpThickness=Anormal,blandChromatin=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.224066390041494,0.990825688073395,0.226141078838174,1.98165137614679,108
"174","{uniformityCellSize=Anormal,marginalAdhesion=Anormal,bareNuclei=Anormal,blandChromatin=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.224066390041494,0.990825688073395,0.226141078838174,1.98165137614679,108
"48","{clumpThickness=Anormal,marginalAdhesion=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.20746887966805,0.99009900990099,0.20954356846473,1.98019801980198,100
"108","{clumpThickness=Anormal,singleEpithCellSize=Anormal,blandChromatin=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.20746887966805,0.99009900990099,0.20954356846473,1.98019801980198,100
"107","{clumpThickness=Anormal,uniformityCellSize=Anormal,blandChromatin=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.203319502074689,0.98989898989899,0.205394190871369,1.97979797979798,98
"83","{uniformityCellSize=Anormal,bareNuclei=Anormal,blandChromatin=Anormal} => {class=Maligno}",0.309128630705394,0.986754966887417,0.313278008298755,1.97350993377483,149
"93","{uniformityCellSize=Anormal,marginalAdhesion=Anormal,bareNuclei=Anormal} => {class=Maligno}",0.300829875518672,0.986394557823129,0.304979253112033,1.97278911564626,145
"67","{uniformityCellSize=Anormal,blandChromatin=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.296680497925311,0.986206896551724,0.300829875518672,1.97241379310345,143
"72","{uniformityCellSize=Anormal,marginalAdhesion=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.288381742738589,0.985815602836879,0.29253112033195,1.97163120567376,139
