"rules","support","confidence","coverage","lift","count"
"536","{uniformityCellSize=Normal,uniformityCellShape=Normal,marginalAdhesion=Normal,normalNucleoli=Normal,mitoses=Normal} => {class=Benigno}",0.446058091286307,0.977272727272727,0.45643153526971,1.95454545454545,215
"562","{clumpThickness=Normal,uniformityCellSize=Normal,marginalAdhesion=Normal,normalNucleoli=Normal,mitoses=Normal} => {class=Benigno}",0.443983402489627,0.977168949771689,0.454356846473029,1.95433789954338,214
"32","{uniformityCellShape=Anormal,blandChromatin=Anormal} => {class=Maligno}",0.354771784232365,0.977142857142857,0.363070539419087,1.95428571428571,171
"287","{uniformityCellShape=Anormal,marginalAdhesion=Normal,singleEpithCellSize=Anormal,bareNuclei=Anormal} => {class=Maligno}",0.265560165975104,0.977099236641221,0.271784232365145,1.95419847328244,128
"24","{uniformityCellSize=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.348547717842324,0.976744186046512,0.356846473029046,1.95348837209302,168
"427","{uniformityCellSize=Anormal,uniformityCellShape=Anormal,singleEpithCellSize=Anormal,bareNuclei=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.261410788381743,0.976744186046512,0.267634854771784,1.95348837209302,126
"100","{clumpThickness=Anormal,singleEpithCellSize=Anormal,bareNuclei=Anormal} => {class=Maligno}",0.259336099585062,0.9765625,0.265560165975104,1.953125,125
"99","{clumpThickness=Anormal,uniformityCellShape=Anormal,bareNuclei=Anormal} => {class=Maligno}",0.257261410788382,0.976377952755906,0.263485477178423,1.95275590551181,124
"25","{bareNuclei=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.340248962655602,0.976190476190476,0.348547717842324,1.95238095238095,164
"95","{clumpThickness=Anormal,uniformityCellSize=Anormal,bareNuclei=Anormal} => {class=Maligno}",0.255186721991701,0.976190476190476,0.261410788381743,1.95238095238095,123
"158","{uniformityCellSize=Normal,singleEpithCellSize=Normal,blandChromatin=Normal} => {class=Benigno}",0.423236514522822,0.976076555023923,0.433609958506224,1.95215311004785,204
"271","{marginalAdhesion=Normal,singleEpithCellSize=Anormal,bareNuclei=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.253112033195021,0.976,0.259336099585062,1.952,122
"160","{clumpThickness=Normal,uniformityCellSize=Normal,singleEpithCellSize=Normal} => {class=Benigno}",0.421161825726141,0.975961538461538,0.431535269709544,1.95192307692308,203
"131","{uniformityCellSize=Anormal,uniformityCellShape=Anormal,bareNuclei=Anormal} => {class=Maligno}",0.336099585062241,0.975903614457831,0.344398340248963,1.95180722891566,162
"430","{uniformityCellSize=Anormal,uniformityCellShape=Anormal,marginalAdhesion=Normal,singleEpithCellSize=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.25103734439834,0.975806451612903,0.257261410788382,1.95161290322581,121
"127","{uniformityCellShape=Anormal,singleEpithCellSize=Anormal,blandChromatin=Anormal} => {class=Maligno}",0.33195020746888,0.975609756097561,0.340248962655602,1.95121951219512,160
"132","{uniformityCellSize=Anormal,singleEpithCellSize=Anormal,bareNuclei=Anormal} => {class=Maligno}",0.33195020746888,0.975609756097561,0.340248962655602,1.95121951219512,160
"247","{clumpThickness=Anormal,uniformityCellSize=Anormal,uniformityCellShape=Anormal,singleEpithCellSize=Anormal} => {class=Maligno}",0.24896265560166,0.975609756097561,0.255186721991701,1.95121951219512,120
"262","{marginalAdhesion=Normal,singleEpithCellSize=Anormal,blandChromatin=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.24896265560166,0.975609756097561,0.255186721991701,1.95121951219512,120
"23","{blandChromatin=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.329875518672199,0.975460122699387,0.338174273858921,1.95092024539877,159
"112","{uniformityCellSize=Anormal,singleEpithCellSize=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.329875518672199,0.975460122699387,0.338174273858921,1.95092024539877,159
"270","{uniformityCellShape=Anormal,marginalAdhesion=Normal,bareNuclei=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.246887966804979,0.975409836065574,0.253112033195021,1.95081967213115,119
"331","{clumpThickness=Normal,uniformityCellSize=Normal,singleEpithCellSize=Normal,mitoses=Normal} => {class=Benigno}",0.410788381742739,0.975369458128079,0.421161825726141,1.95073891625616,198
"111","{uniformityCellSize=Anormal,uniformityCellShape=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.325726141078838,0.975155279503106,0.33402489626556,1.95031055900621,157
"244","{clumpThickness=Anormal,uniformityCellSize=Anormal,uniformityCellShape=Anormal,bareNuclei=Anormal} => {class=Maligno}",0.238589211618257,0.974576271186441,0.244813278008299,1.94915254237288,115
"136","{uniformityCellSize=Anormal,uniformityCellShape=Anormal,marginalAdhesion=Normal} => {class=Maligno}",0.317427385892116,0.974522292993631,0.325726141078838,1.94904458598726,153
"38","{uniformityCellSize=Anormal,singleEpithCellSize=Anormal} => {class=Maligno}",0.392116182572614,0.974226804123711,0.402489626556017,1.94845360824742,189
"250","{clumpThickness=Anormal,uniformityCellShape=Anormal,singleEpithCellSize=Anormal,bareNuclei=Anormal} => {class=Maligno}",0.234439834024896,0.974137931034483,0.240663900414938,1.94827586206897,113
"245","{clumpThickness=Anormal,uniformityCellSize=Anormal,singleEpithCellSize=Anormal,bareNuclei=Anormal} => {class=Maligno}",0.232365145228216,0.973913043478261,0.238589211618257,1.94782608695652,112
"108","{singleEpithCellSize=Anormal,blandChromatin=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.309128630705394,0.973856209150327,0.317427385892116,1.94771241830065,149
"115","{singleEpithCellSize=Anormal,bareNuclei=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.309128630705394,0.973856209150327,0.317427385892116,1.94771241830065,149
"283","{uniformityCellSize=Anormal,uniformityCellShape=Anormal,singleEpithCellSize=Anormal,bareNuclei=Anormal} => {class=Maligno}",0.309128630705394,0.973856209150327,0.317427385892116,1.94771241830065,149
"21","{clumpThickness=Anormal,singleEpithCellSize=Anormal} => {class=Maligno}",0.307053941908714,0.973684210526316,0.315352697095436,1.94736842105263,148
"266","{uniformityCellSize=Anormal,uniformityCellShape=Anormal,singleEpithCellSize=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.307053941908714,0.973684210526316,0.315352697095436,1.94736842105263,148
"431","{uniformityCellShape=Anormal,marginalAdhesion=Normal,singleEpithCellSize=Anormal,bareNuclei=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.230290456431535,0.973684210526316,0.236514522821577,1.94736842105263,111
"179","{uniformityCellSize=Normal,uniformityCellShape=Normal,blandChromatin=Normal} => {class=Benigno}",0.45850622406639,0.973568281938326,0.470954356846473,1.94713656387665,221
"210","{clumpThickness=Normal,uniformityCellSize=Normal,blandChromatin=Normal} => {class=Benigno}",0.45850622406639,0.973568281938326,0.470954356846473,1.94713656387665,221
"213","{clumpThickness=Normal,uniformityCellSize=Normal,normalNucleoli=Normal} => {class=Benigno}",0.45850622406639,0.973568281938326,0.470954356846473,1.94713656387665,221
"114","{uniformityCellShape=Anormal,bareNuclei=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.304979253112033,0.973509933774834,0.313278008298755,1.94701986754967,147
"205","{marginalAdhesion=Normal,bareNuclei=Normal,normalNucleoli=Normal} => {class=Benigno}",0.45643153526971,0.973451327433628,0.468879668049793,1.94690265486726,220
"406","{clumpThickness=Normal,uniformityCellSize=Normal,marginalAdhesion=Normal,normalNucleoli=Normal} => {class=Benigno}",0.45643153526971,0.973451327433628,0.468879668049793,1.94690265486726,220
"58","{uniformityCellShape=Normal,bareNuclei=Normal} => {class=Benigno}",0.454356846473029,0.973333333333333,0.466804979253112,1.94666666666667,219
"142","{marginalAdhesion=Normal,singleEpithCellSize=Anormal,bareNuclei=Anormal} => {class=Maligno}",0.302904564315353,0.973333333333333,0.311203319502075,1.94666666666667,146
"367","{clumpThickness=Normal,uniformityCellSize=Normal,uniformityCellShape=Normal,marginalAdhesion=Normal} => {class=Benigno}",0.454356846473029,0.973333333333333,0.466804979253112,1.94666666666667,219
"178","{uniformityCellShape=Normal,marginalAdhesion=Normal,bareNuclei=Normal} => {class=Benigno}",0.452282157676349,0.973214285714286,0.464730290456432,1.94642857142857,218
"33","{singleEpithCellSize=Anormal,blandChromatin=Anormal} => {class=Maligno}",0.37551867219917,0.973118279569892,0.385892116182573,1.94623655913978,181
"189","{uniformityCellShape=Normal,normalNucleoli=Normal,mitoses=Normal} => {class=Benigno}",0.448132780082988,0.972972972972973,0.460580912863071,1.94594594594595,216
"201","{bareNuclei=Normal,blandChromatin=Normal,mitoses=Normal} => {class=Benigno}",0.448132780082988,0.972972972972973,0.460580912863071,1.94594594594595,216
"377","{uniformityCellShape=Normal,marginalAdhesion=Normal,normalNucleoli=Normal,mitoses=Normal} => {class=Benigno}",0.446058091286307,0.972850678733032,0.45850622406639,1.94570135746606,215
"394","{marginalAdhesion=Normal,bareNuclei=Normal,blandChromatin=Normal,mitoses=Normal} => {class=Benigno}",0.446058091286307,0.972850678733032,0.45850622406639,1.94570135746606,215
"378","{clumpThickness=Normal,uniformityCellShape=Normal,marginalAdhesion=Normal,mitoses=Normal} => {class=Benigno}",0.441908713692946,0.972602739726027,0.454356846473029,1.94520547945205,213
"398","{clumpThickness=Normal,marginalAdhesion=Normal,bareNuclei=Normal,mitoses=Normal} => {class=Benigno}",0.441908713692946,0.972602739726027,0.454356846473029,1.94520547945205,213
"41","{uniformityCellShape=Anormal,bareNuclei=Anormal} => {class=Maligno}",0.367219917012448,0.972527472527473,0.377593360995851,1.94505494505495,177
"134","{uniformityCellSize=Anormal,uniformityCellShape=Anormal,singleEpithCellSize=Anormal} => {class=Maligno}",0.363070539419087,0.972222222222222,0.37344398340249,1.94444444444444,175
"162","{uniformityCellSize=Normal,marginalAdhesion=Normal,singleEpithCellSize=Normal} => {class=Benigno}",0.433609958506224,0.972093023255814,0.446058091286307,1.94418604651163,209
"118","{uniformityCellShape=Anormal,marginalAdhesion=Normal,normalNucleoli=Anormal} => {class=Maligno}",0.288381742738589,0.972027972027972,0.296680497925311,1.94405594405594,139
"416","{clumpThickness=Anormal,uniformityCellSize=Anormal,uniformityCellShape=Anormal,singleEpithCellSize=Anormal,bareNuclei=Anormal} => {class=Maligno}",0.215767634854772,0.97196261682243,0.221991701244813,1.94392523364486,104
"36","{uniformityCellSize=Anormal,bareNuclei=Anormal} => {class=Maligno}",0.358921161825726,0.971910112359551,0.369294605809129,1.9438202247191,173
"26","{uniformityCellShape=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.356846473029046,0.971751412429379,0.367219917012448,1.94350282485876,172
"166","{marginalAdhesion=Normal,singleEpithCellSize=Normal,blandChromatin=Normal} => {class=Benigno}",0.427385892116183,0.971698113207547,0.439834024896266,1.94339622641509,206
"269","{uniformityCellShape=Anormal,singleEpithCellSize=Anormal,bareNuclei=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.284232365145228,0.971631205673759,0.29253112033195,1.94326241134752,137
"151","{uniformityCellShape=Normal,marginalAdhesion=Normal,singleEpithCellSize=Normal} => {class=Benigno}",0.425311203319502,0.971563981042654,0.437759336099585,1.94312796208531,205
"298","{uniformityCellSize=Normal,uniformityCellShape=Normal,marginalAdhesion=Normal,singleEpithCellSize=Normal} => {class=Benigno}",0.423236514522822,0.971428571428571,0.435684647302905,1.94285714285714,204
"168","{singleEpithCellSize=Normal,normalNucleoli=Normal,mitoses=Normal} => {class=Benigno}",0.419087136929461,0.971153846153846,0.431535269709544,1.94230769230769,202
"342","{marginalAdhesion=Normal,singleEpithCellSize=Normal,normalNucleoli=Normal,mitoses=Normal} => {class=Benigno}",0.419087136929461,0.971153846153846,0.431535269709544,1.94230769230769,202
"31","{bareNuclei=Anormal,blandChromatin=Anormal} => {class=Maligno}",0.348547717842324,0.971098265895954,0.358921161825726,1.94219653179191,168
"40","{uniformityCellSize=Anormal,marginalAdhesion=Normal} => {class=Maligno}",0.346473029045643,0.970930232558139,0.356846473029046,1.94186046511628,167
"165","{singleEpithCellSize=Normal,blandChromatin=Normal,mitoses=Normal} => {class=Benigno}",0.4149377593361,0.970873786407767,0.427385892116183,1.94174757281553,200
"150","{uniformityCellShape=Normal,singleEpithCellSize=Normal,mitoses=Normal} => {class=Benigno}",0.412863070539419,0.970731707317073,0.425311203319502,1.94146341463415,199
"297","{uniformityCellSize=Normal,uniformityCellShape=Normal,singleEpithCellSize=Normal,mitoses=Normal} => {class=Benigno}",0.412863070539419,0.970731707317073,0.425311203319502,1.94146341463415,199
"272","{uniformityCellShape=Anormal,marginalAdhesion=Normal,singleEpithCellSize=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.271784232365145,0.97037037037037,0.280082987551867,1.94074074074074,131
"128","{uniformityCellShape=Anormal,blandChromatin=Anormal,mitoses=Normal} => {class=Maligno}",0.203319502074689,0.97029702970297,0.20954356846473,1.94059405940594,98
"139","{uniformityCellShape=Anormal,singleEpithCellSize=Anormal,bareNuclei=Anormal} => {class=Maligno}",0.338174273858921,0.970238095238095,0.348547717842324,1.94047619047619,163
"117","{uniformityCellShape=Anormal,singleEpithCellSize=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.336099585062241,0.970059880239521,0.346473029045643,1.94011976047904,162
"65","{uniformityCellSize=Normal,bareNuclei=Normal} => {class=Benigno}",0.466804979253112,0.969827586206897,0.481327800829876,1.93965517241379,225
"60","{uniformityCellShape=Normal,blandChromatin=Normal} => {class=Benigno}",0.460580912863071,0.96943231441048,0.475103734439834,1.93886462882096,222
"180","{uniformityCellSize=Normal,uniformityCellShape=Normal,normalNucleoli=Normal} => {class=Benigno}",0.460580912863071,0.96943231441048,0.475103734439834,1.93886462882096,222
"37","{uniformityCellSize=Anormal,uniformityCellShape=Anormal} => {class=Maligno}",0.394190871369295,0.969387755102041,0.406639004149378,1.93877551020408,190
"365","{uniformityCellSize=Normal,uniformityCellShape=Normal,marginalAdhesion=Normal,normalNucleoli=Normal} => {class=Benigno}",0.45850622406639,0.969298245614035,0.473029045643154,1.93859649122807,221
"407","{uniformityCellSize=Normal,marginalAdhesion=Normal,normalNucleoli=Normal,mitoses=Normal} => {class=Benigno}",0.45850622406639,0.969298245614035,0.473029045643154,1.93859649122807,221
"412","{clumpThickness=Normal,marginalAdhesion=Normal,blandChromatin=Normal,mitoses=Normal} => {class=Benigno}",0.448132780082988,0.968609865470852,0.462655601659751,1.9372197309417,216
"366","{clumpThickness=Normal,uniformityCellSize=Normal,uniformityCellShape=Normal,mitoses=Normal} => {class=Benigno}",0.443983402489627,0.968325791855204,0.45850622406639,1.93665158371041,214
"42","{singleEpithCellSize=Anormal,bareNuclei=Anormal} => {class=Maligno}",0.377593360995851,0.968085106382979,0.390041493775934,1.93617021276596,182
"144","{uniformityCellShape=Anormal,marginalAdhesion=Normal,singleEpithCellSize=Anormal} => {class=Maligno}",0.313278008298755,0.967948717948718,0.323651452282158,1.93589743589744,151
"53","{clumpThickness=Normal,singleEpithCellSize=Normal} => {class=Benigno}",0.425311203319502,0.966981132075472,0.439834024896266,1.93396226415094,205
"5","{uniformityCellSize=Anormal} => {class=Maligno}",0.423236514522822,0.966824644549763,0.437759336099585,1.93364928909953,204
"161","{uniformityCellSize=Normal,singleEpithCellSize=Normal,mitoses=Normal} => {class=Benigno}",0.423236514522822,0.966824644549763,0.437759336099585,1.93364928909953,204
"170","{clumpThickness=Normal,singleEpithCellSize=Normal,mitoses=Normal} => {class=Benigno}",0.412863070539419,0.966019417475728,0.427385892116183,1.93203883495146,199
"212","{uniformityCellSize=Normal,marginalAdhesion=Normal,blandChromatin=Normal} => {class=Benigno}",0.468879668049793,0.965811965811966,0.485477178423237,1.93162393162393,226
"214","{uniformityCellSize=Normal,normalNucleoli=Normal,mitoses=Normal} => {class=Benigno}",0.460580912863071,0.965217391304348,0.477178423236514,1.9304347826087,222
"67","{bareNuclei=Normal,normalNucleoli=Normal} => {class=Benigno}",0.45850622406639,0.965065502183406,0.475103734439834,1.93013100436681,221
"211","{uniformityCellSize=Normal,blandChromatin=Normal,mitoses=Normal} => {class=Benigno}",0.45850622406639,0.965065502183406,0.475103734439834,1.93013100436681,221
"45","{uniformityCellShape=Anormal,singleEpithCellSize=Anormal} => {class=Maligno}",0.400414937759336,0.965,0.4149377593361,1.93,193
"408","{clumpThickness=Normal,uniformityCellSize=Normal,marginalAdhesion=Normal,mitoses=Normal} => {class=Benigno}",0.45643153526971,0.964912280701754,0.473029045643154,1.92982456140351,220
"206","{clumpThickness=Normal,bareNuclei=Normal,mitoses=Normal} => {class=Benigno}",0.443983402489627,0.963963963963964,0.460580912863071,1.92792792792793,214
"52","{singleEpithCellSize=Normal,normalNucleoli=Normal} => {class=Benigno}",0.431535269709544,0.962962962962963,0.448132780082988,1.92592592592593,208
"169","{marginalAdhesion=Normal,singleEpithCellSize=Normal,normalNucleoli=Normal} => {class=Benigno}",0.431535269709544,0.962962962962963,0.448132780082988,1.92592592592593,208
"48","{uniformityCellShape=Normal,singleEpithCellSize=Normal} => {class=Benigno}",0.425311203319502,0.962441314553991,0.441908713692946,1.92488262910798,205
"146","{uniformityCellSize=Normal,uniformityCellShape=Normal,singleEpithCellSize=Normal} => {class=Benigno}",0.423236514522822,0.962264150943396,0.439834024896266,1.92452830188679,204
"27","{singleEpithCellSize=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.369294605809129,0.962162162162162,0.383817427385892,1.92432432432432,178
"215","{uniformityCellSize=Normal,marginalAdhesion=Normal,normalNucleoli=Normal} => {class=Benigno}",0.470954356846473,0.961864406779661,0.489626556016597,1.92372881355932,227
"221","{marginalAdhesion=Normal,blandChromatin=Normal,normalNucleoli=Normal} => {class=Benigno}",0.464730290456432,0.96137339055794,0.483402489626556,1.92274678111588,224
"137","{uniformityCellSize=Anormal,singleEpithCellSize=Anormal,mitoses=Normal} => {class=Maligno}",0.205394190871369,0.961165048543689,0.213692946058091,1.92233009708738,99
"140","{uniformityCellShape=Anormal,bareNuclei=Anormal,mitoses=Normal} => {class=Maligno}",0.205394190871369,0.961165048543689,0.213692946058091,1.92233009708738,99
"202","{marginalAdhesion=Normal,bareNuclei=Normal,blandChromatin=Normal} => {class=Benigno}",0.45850622406639,0.960869565217391,0.477178423236514,1.92173913043478,221
"181","{clumpThickness=Normal,uniformityCellSize=Normal,uniformityCellShape=Normal} => {class=Benigno}",0.45643153526971,0.960698689956332,0.475103734439834,1.92139737991266,220
"192","{clumpThickness=Normal,uniformityCellShape=Normal,marginalAdhesion=Normal} => {class=Benigno}",0.45643153526971,0.960698689956332,0.475103734439834,1.92139737991266,220
"368","{uniformityCellSize=Normal,uniformityCellShape=Normal,marginalAdhesion=Normal,mitoses=Normal} => {class=Benigno}",0.45643153526971,0.960698689956332,0.475103734439834,1.92139737991266,220
"119","{marginalAdhesion=Normal,singleEpithCellSize=Anormal,normalNucleoli=Anormal} => {class=Maligno}",0.302904564315353,0.960526315789474,0.315352697095436,1.92105263157895,146
"191","{clumpThickness=Normal,uniformityCellShape=Normal,mitoses=Normal} => {class=Benigno}",0.443983402489627,0.959641255605381,0.462655601659751,1.91928251121076,214
"50","{uniformityCellSize=Normal,singleEpithCellSize=Normal} => {class=Benigno}",0.433609958506224,0.958715596330275,0.452282157676349,1.91743119266055,209
"51","{singleEpithCellSize=Normal,blandChromatin=Normal} => {class=Benigno}",0.427385892116183,0.958139534883721,0.446058091286307,1.91627906976744,206
"217","{clumpThickness=Normal,uniformityCellSize=Normal,marginalAdhesion=Normal} => {class=Benigno}",0.468879668049793,0.957627118644068,0.489626556016597,1.91525423728814,226
"76","{blandChromatin=Normal,normalNucleoli=Normal} => {class=Benigno}",0.466804979253112,0.957446808510638,0.487551867219917,1.91489361702128,225
"61","{uniformityCellShape=Normal,normalNucleoli=Normal} => {class=Benigno}",0.462655601659751,0.957081545064378,0.483402489626556,1.91416309012876,223
"223","{clumpThickness=Normal,marginalAdhesion=Normal,blandChromatin=Normal} => {class=Benigno}",0.462655601659751,0.957081545064378,0.483402489626556,1.91416309012876,223
"39","{uniformityCellSize=Anormal,mitoses=Normal} => {class=Maligno}",0.230290456431535,0.956896551724138,0.240663900414938,1.91379310344828,111
"66","{bareNuclei=Normal,blandChromatin=Normal} => {class=Benigno}",0.460580912863071,0.956896551724138,0.481327800829876,1.91379310344828,222
"190","{uniformityCellShape=Normal,marginalAdhesion=Normal,normalNucleoli=Normal} => {class=Benigno}",0.460580912863071,0.956896551724138,0.481327800829876,1.91379310344828,222
"222","{clumpThickness=Normal,blandChromatin=Normal,mitoses=Normal} => {class=Benigno}",0.450207468879668,0.955947136563877,0.470954356846473,1.91189427312775,217
"135","{uniformityCellSize=Anormal,uniformityCellShape=Anormal,mitoses=Normal} => {class=Maligno}",0.221991701244813,0.955357142857143,0.232365145228216,1.91071428571429,107
"72","{uniformityCellSize=Normal,normalNucleoli=Normal} => {class=Benigno}",0.473029045643154,0.95397489539749,0.495850622406639,1.90794979079498,228
"207","{clumpThickness=Normal,marginalAdhesion=Normal,bareNuclei=Normal} => {class=Benigno}",0.454356846473029,0.952173913043478,0.477178423236514,1.90434782608696,219
"4","{blandChromatin=Anormal} => {class=Maligno}",0.406639004149378,0.951456310679612,0.427385892116183,1.90291262135922,196
"35","{marginalAdhesion=Normal,blandChromatin=Anormal} => {class=Maligno}",0.323651452282158,0.951219512195122,0.340248962655602,1.90243902439024,156
"3","{normalNucleoli=Anormal} => {class=Maligno}",0.402489626556017,0.950980392156863,0.423236514522822,1.90196078431373,194
"62","{clumpThickness=Normal,uniformityCellShape=Normal} => {class=Benigno}",0.45850622406639,0.948497854077253,0.483402489626556,1.89699570815451,221
"182","{uniformityCellSize=Normal,uniformityCellShape=Normal,mitoses=Normal} => {class=Benigno}",0.45850622406639,0.948497854077253,0.483402489626556,1.89699570815451,221
"413","{clumpThickness=Normal,marginalAdhesion=Normal,normalNucleoli=Normal,mitoses=Normal} => {class=Benigno}",0.446058091286307,0.947136563876652,0.470954356846473,1.8942731277533,215
"29","{marginalAdhesion=Normal,normalNucleoli=Anormal} => {class=Maligno}",0.327800829875519,0.946107784431138,0.346473029045643,1.89221556886228,158
"143","{uniformityCellShape=Anormal,singleEpithCellSize=Anormal,mitoses=Normal} => {class=Maligno}",0.217842323651452,0.945945945945946,0.230290456431535,1.89189189189189,105
"77","{clumpThickness=Normal,blandChromatin=Normal} => {class=Benigno}",0.464730290456432,0.945147679324895,0.491701244813278,1.89029535864979,224
"68","{clumpThickness=Normal,bareNuclei=Normal} => {class=Benigno}",0.45643153526971,0.944206008583691,0.483402489626556,1.88841201716738,220
"193","{uniformityCellShape=Normal,marginalAdhesion=Normal,mitoses=Normal} => {class=Benigno}",0.45643153526971,0.944206008583691,0.483402489626556,1.88841201716738,220
"2","{clumpThickness=Anormal} => {class=Maligno}",0.342323651452282,0.942857142857143,0.363070539419087,1.88571428571429,165
"22","{clumpThickness=Anormal,marginalAdhesion=Normal} => {class=Maligno}",0.271784232365145,0.942446043165468,0.288381742738589,1.88489208633094,131
"71","{uniformityCellSize=Normal,blandChromatin=Normal} => {class=Benigno}",0.470954356846473,0.941908713692946,0.5,1.88381742738589,227
"7","{uniformityCellShape=Anormal} => {class=Maligno}",0.433609958506224,0.941441441441441,0.460580912863071,1.88288288288288,209
"226","{clumpThickness=Normal,marginalAdhesion=Normal,normalNucleoli=Normal} => {class=Benigno}",0.460580912863071,0.940677966101695,0.489626556016597,1.88135593220339,222
"216","{clumpThickness=Normal,uniformityCellSize=Normal,mitoses=Normal} => {class=Benigno}",0.45850622406639,0.940425531914894,0.487551867219917,1.88085106382979,221
"225","{clumpThickness=Normal,normalNucleoli=Normal,mitoses=Normal} => {class=Benigno}",0.448132780082988,0.939130434782609,0.477178423236515,1.87826086956522,216
"183","{uniformityCellSize=Normal,uniformityCellShape=Normal,marginalAdhesion=Normal} => {class=Benigno}",0.468879668049793,0.937759336099585,0.5,1.87551867219917,226
"47","{uniformityCellShape=Anormal,marginalAdhesion=Normal} => {class=Maligno}",0.342323651452282,0.9375,0.365145228215768,1.875,165
"6","{bareNuclei=Anormal} => {class=Maligno}",0.421161825726141,0.935483870967742,0.450207468879668,1.87096774193548,203
"73","{clumpThickness=Normal,uniformityCellSize=Normal} => {class=Benigno}",0.470954356846473,0.934156378600823,0.504149377593361,1.86831275720165,227
"218","{uniformityCellSize=Normal,marginalAdhesion=Normal,mitoses=Normal} => {class=Benigno}",0.470954356846473,0.934156378600823,0.504149377593361,1.86831275720165,227
"80","{clumpThickness=Normal,normalNucleoli=Normal} => {class=Benigno}",0.462655601659751,0.933054393305439,0.495850622406639,1.86610878661088,223
"63","{uniformityCellShape=Normal,mitoses=Normal} => {class=Benigno}",0.45850622406639,0.932489451476793,0.491701244813278,1.86497890295359,221
"208","{marginalAdhesion=Normal,bareNuclei=Normal,mitoses=Normal} => {class=Benigno}",0.45643153526971,0.932203389830508,0.489626556016598,1.86440677966102,220
"172","{marginalAdhesion=Normal,singleEpithCellSize=Normal,mitoses=Normal} => {class=Benigno}",0.425311203319502,0.931818181818182,0.45643153526971,1.86363636363636,205
"44","{marginalAdhesion=Normal,bareNuclei=Anormal} => {class=Maligno}",0.338174273858921,0.931428571428571,0.363070539419087,1.86285714285714,163
"1","{mitoses=Anormal} => {class=Maligno}",0.221991701244813,0.930434782608696,0.238589211618257,1.86086956521739,107
"59","{uniformityCellSize=Normal,uniformityCellShape=Normal} => {class=Benigno}",0.470954356846473,0.926530612244898,0.508298755186722,1.8530612244898,227
"34","{blandChromatin=Anormal,mitoses=Normal} => {class=Maligno}",0.226141078838174,0.923728813559322,0.244813278008299,1.84745762711864,109
"28","{normalNucleoli=Anormal,mitoses=Normal} => {class=Maligno}",0.205394190871369,0.916666666666667,0.224066390041494,1.83333333333333,99
"54","{singleEpithCellSize=Normal,mitoses=Normal} => {class=Benigno}",0.425311203319502,0.915178571428571,0.464730290456432,1.83035714285714,205
"55","{marginalAdhesion=Normal,singleEpithCellSize=Normal} => {class=Benigno}",0.437759336099585,0.913419913419913,0.479253112033195,1.82683982683983,211
"69","{bareNuclei=Normal,mitoses=Normal} => {class=Benigno}",0.45850622406639,0.913223140495868,0.50207468879668,1.82644628099174,221
"224","{marginalAdhesion=Normal,blandChromatin=Normal,mitoses=Normal} => {class=Benigno}",0.462655601659751,0.910204081632653,0.508298755186722,1.82040816326531,223
"74","{uniformityCellSize=Normal,mitoses=Normal} => {class=Benigno}",0.473029045643154,0.908366533864542,0.520746887966805,1.81673306772908,228
"46","{uniformityCellShape=Anormal,mitoses=Normal} => {class=Maligno}",0.244813278008299,0.907692307692308,0.269709543568465,1.81538461538462,118
"43","{bareNuclei=Anormal,mitoses=Normal} => {class=Maligno}",0.234439834024896,0.904,0.259336099585062,1.808,113
"78","{blandChromatin=Normal,mitoses=Normal} => {class=Benigno}",0.464730290456432,0.899598393574297,0.516597510373444,1.79919678714859,224
"227","{marginalAdhesion=Normal,normalNucleoli=Normal,mitoses=Normal} => {class=Benigno}",0.460580912863071,0.898785425101215,0.512448132780083,1.79757085020243,222
"8","{singleEpithCellSize=Normal} => {class=Benigno}",0.437759336099585,0.897872340425532,0.487551867219917,1.79574468085106,211
"75","{uniformityCellSize=Normal,marginalAdhesion=Normal} => {class=Benigno}",0.483402489626556,0.896153846153846,0.539419087136929,1.79230769230769,233
"64","{uniformityCellShape=Normal,marginalAdhesion=Normal} => {class=Benigno}",0.470954356846473,0.88671875,0.531120331950207,1.7734375,227
"70","{marginalAdhesion=Normal,bareNuclei=Normal} => {class=Benigno}",0.468879668049793,0.879377431906615,0.533195020746888,1.75875486381323,226
"9","{singleEpithCellSize=Anormal} => {class=Maligno}",0.450207468879668,0.878542510121457,0.512448132780083,1.75708502024291,217
